engagement,followers,following,total_likes,author_name,privateAccount,verified,total_videos,day_posted,time_posted,video_likes,video_comments,video_plays,video_duration,shareCount,isMuted,isPinned,isSlideshow,music_name,original_sound,hashtags_used
8141,1200000,410,69800000,hayleeand.herdogs,False,False,220,friday,23.21,10900000,845,65900000,25,23600,False,False,False,original sound,True,6
798,7100000,107,253400000,krysandkareem,False,False,1334,tuesday,15.00,10800000,46800,108200000,11,315300,False,False,False,Monster,False,3
8549,76100,182,11400000,notorious_vic,False,False,19,friday,17.04,10800000,110200,46700000,11,342000,True,False,False,original sound,True,4
489,1100000,42,12000000,gloodway,False,False,25,wednesday,3.24,10800000,0,170400000,10,647300,True,False,False,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,False,9
9434,210400,40,5900000,xc.edits.m,False,False,208,wednesday,23.37,5300000,16100,55900000,12,47800,True,False,False,Dinero,False,9
48900,2500000,370,87500000,besassique,False,True,925,monday,17.06,5300000,20100,49200000,31,352500,True,False,False,Originalton,True,6
12300,4500000,364,74900000,drake.kiker,False,False,1662,saturday,22.43,5300000,10300,35000000,39,274800,False,False,False,original sound,True,12
106900,90000,1264,5500000,ohme_ohmy_,False,False,455,wednesday,19.30,5300000,23000,37100000,11,39100,False,False,False,he is not my boyfriend.,True,4
237,1900000,29,56800000,rocksrollscandy,False,False,340,monday,17.31,5300000,13300,87600000,17,45300,False,False,False,origineel geluid,True,6
11300,10400000,1328,250000000,ayypatrick,False,True,1133,wednesday,18.24,5300000,19400,32600000,9,143100,False,False,False,Get You The Moon (feat Snow),False,4
48300,2200000,919,45400000,ines.roml,False,False,443,monday,21.53,5300000,36700,25700000,45,33800,True,False,False,Magnolia by Playboi Carti but It's a Lofi Beat,False,3
11000,14000000,113,455100000,sabina.sinr,False,True,730,monday,14.20,5300000,19400,58400000,9,36200,True,False,False,no sound,True,11
3272,3300000,65,53900000,lyamoon_makeup,False,False,400,thursday,15.19,5400000,18200,60900000,143,33100,False,False,False,som original,True,17
6790,108300,2618,5400000,artemvonfrost,False,False,195,wednesday,19.24,5300000,31200,28000000,7,177300,False,False,False,оригинальный звук,True,10
8667,39700000,225,678500000,noelgoescrazy,False,True,1760,friday,17.47,5300000,13200,103900000,16,20400,False,False,False,original sound - エリン 𐐪𐑂,True,3
3366,3500000,184,45600000,friedriceart,False,False,639,monday,22.24,4200000,10400,83100000,23,26500,True,False,False,Jalebi Baby,False,5
17900,503300,89,7500000,abhis_hake,False,False,331,sunday,5.44,4200000,15300,37800000,22,66600,False,False,False,original sound - 💓Abhishek💓,True,6
18200,26200,51,4200000,stephanxie,False,False,17,saturday,21.17,4200000,12000,20600000,6,793500,False,False,False,BAKED BEAN THAT,True,12
58800,8500000,326,529100000,britney.official,False,False,1489,monday,1.12,4200000,17600,17100000,51,54600,False,False,False,original sound,True,8
62200,1100000,543,40400000,phatboylandy,False,False,367,tuesday,18.46,4200000,32100,42000000,36,420300,False,False,False,original sound,True,22
3105,98100,67,4300000,yogita.aasha,False,False,61,sunday,6.25,4200000,148000,35500000,10,159200,False,False,False,Originalton,True,4
8579,7100000,163,96100000,razioff,False,True,632,friday,16.39,4200000,22200,48500000,10,212800,False,False,False,original sound,True,11
27800,588300,1470,17700000,xavistravis,False,False,47,thursday,0.56,4200000,7936,43900000,26,25500,False,False,False,sonido original,True,11
14400,3400000,454,151700000,edmundrambo,False,False,1181,tuesday,3.00,4200000,16200,27100000,21,23100,False,False,False,its just a cigarette and it cannot be that bad,True,7
58200,4300000,104,112400000,andreasevillaa,False,False,356,thursday,0.20,4200000,10800,34700000,41,52300,False,False,False,sonido original,True,6
2662,10100000,0,106900000,laika.secret,False,False,28,thursday,3.22,4200000,22700,54100000,15,61500,False,False,False,original sound,True,14
48600,3700000,198,122500000,sulik8112,False,True,1702,monday,15.26,4200000,11000,30800000,8,59700,False,False,False,sonido original,True,6
6386,663100,4,37200000,torvon64,False,False,726,thursday,6.04,4100000,13500,18900000,58,56400,False,False,False,use my sound mma.god,True,7
1098,2800000,198,52000000,idealflooring,False,False,622,wednesday,6.36,8100000,27100,62600000,30,40900,True,False,False,Falling,False,11
5131,790600,10,14100000,mileslyes,False,False,104,tuesday,23.35,8100000,21500,109600000,179,56200,False,False,False,son original,True,3
16300,375100,71,20700000,iovemels,False,False,176,friday,0.45,8000000,73200,41900000,42,362600,False,False,False,som original,True,22
20700,1100000,1780,52300000,kindheit.og,False,False,249,friday,20.57,8000000,38000,86100000,13,113300,False,False,False,Originalton,True,11
6501,352500,93,10700000,all._.shit1,False,False,537,tuesday,9.48,8000000,83800,38000000,9,78200,False,False,False,r u b y,True,4
8599,3900000,73,40100000,nicibouni,False,False,176,wednesday,17.55,8000000,34500,85000000,55,77800,False,False,False,Originalton,True,5
10400,140100,128,9900000,eli8kk,False,False,84,saturday,0.09,8000000,55200,39000000,12,135500,True,False,False,Jayyy.goat Challenge,True,4
41200,152600,845,9500000,r_ibarra,False,False,460,friday,3.59,8000000,56100,29100000,29,362900,False,False,False,Its a BaCkPaCk,True,6
17400,3300000,314,90200000,jakecornelll,False,False,958,friday,21.23,10800000,40800,56000000,28,67700,True,False,False,jake cornell on spotify,True,4
1043,7400000,136,153500000,emiliopiano,False,False,67,sunday,14.15,10800000,35400,83600000,58,280400,False,False,False,original sound,True,8
13100,64600,308,10800000,maljam0187,False,False,11,thursday,23.05,10800000,50400,74300000,9,1900000,False,False,False,original sound,True,7
52800,172800,130,11100000,kybear1224,False,False,414,thursday,22.23,10700000,73600,50300000,24,67700,True,False,False,still falling for you,True,4
189,19900000,13,255400000,theshilpashetty,False,True,210,thursday,10.04,10700000,37700,153000000,16,211600,False,False,False,"Chura Ke Dil Mera - From ""Main Khiladi Tu Anari""",False,6
138900,71400,145,11800000,emmacarcione,False,False,87,monday,16.58,10700000,137800,49500000,5,1300000,False,False,False,light skin sound pls use sound charli damelio,True,3
24100,54500000,207,1200000000,youneszarou,False,True,2027,saturday,10.00,10700000,24000,242800000,12,34600,True,False,False,Yummy,False,4
899,308500,6,11500000,tylerdilisio,False,False,9,tuesday,21.26,10700000,170300,60000000,40,522100,False,False,False,original sound,True,3
3784,4200000,182,121300000,ostrichplug,False,False,621,thursday,1.50,10700000,67900,58800000,27,150300,False,False,False,Steel on Steel,False,3
45200,14200000,1178,626200000,dontstopmeowing,False,True,1491,thursday,0.13,10700000,45500,76300000,15,194800,False,False,False,original sound,True,3
1643,2200000,83,92900000,redlabricky,False,False,214,sunday,21.14,10700000,43200,100700000,6,828700,False,False,False,Follow The Leader,False,6
10600,16000000,3,335000000,tool_tips,False,False,1612,thursday,11.09,5300000,6216,84300000,30,10400,False,False,False,Rasputin (Single Version),False,3
13100,1200000,782,30600000,mariedezwax,False,False,101,monday,19.24,5300000,27200,33200000,59,24600,False,False,False,original sound,True,4
55400,2300000,738,90100000,rachelspicer_,False,True,1518,monday,17.55,5300000,53900,29200000,15,79100,False,False,False,original sound,True,6
1403,99200,51,7900000,ariesdits,False,False,171,wednesday,18.36,5300000,24200,27800000,15,21600,False,False,False,original sound,True,22
347,355400,2,6900000,yaagamiii,False,False,118,friday,0.53,5300000,40100,36200000,14,219400,False,False,False,nhạc nền - WBin 🧑🏻‍💻,True,14
3148,1600000,161,17400000,fooddolls,False,False,674,thursday,17.50,5300000,56500,58500000,59,505600,False,False,False,original sound,True,11
2033,1000000,374,23000000,pepedog808,False,False,359,monday,5.07,5300000,90000,55700000,9,614500,False,False,False,original sound,True,22
6285,46600,308,5300000,aribel._1,False,False,2,tuesday,8.36,5300000,25400,25100000,14,36800,False,False,False,som original,True,3
876,30100,21,5300000,cynsiaa,False,False,21,monday,20.13,5300000,22400,47400000,16,239700,True,False,False,So this is love,True,6
1737,1600000,56,36700000,fortnitics,False,False,235,saturday,21.20,5200000,78100,41300000,7,301800,False,False,False,original sound,True,3
42,1100000,0,7900000,asmall1999,False,False,54,monday,9.17,5200000,51700,76900000,8,147300,False,False,False,original sound,True,5
99600,230300,462,12800000,billiesanaconda,False,False,162,friday,19.52,5200000,41300,26200000,16,63200,False,False,False,Originalton,True,12
533,841800,4,103900000,itsokkman,False,False,1356,tuesday,13.00,5200000,19700,31700000,0,127200,False,False,True,set fire to the rain x another love x memories,True,8
0,815000,5,13300000,raficomedian,False,False,73,wednesday,0.05,5200000,25000,43200000,30,563900,False,False,False,original sound,True,6
3763,30900,7,4600000,mvnny5500,False,False,12,saturday,1.20,4100000,20100,28200000,12,94400,False,False,False,Oi,True,5
6232,1900000,994,121300000,s0cs0,False,False,608,monday,14.48,4100000,10300,29300000,26,6356,False,False,False,Love You So,False,13
0,106000,8,24400000,wileoworld,False,False,1951,friday,21.06,4100000,21300,21900000,5,32600,False,False,False,Teeth Chattering,False,10
6501,8600000,269,356000000,joaquinorellanas,False,True,3007,friday,22.02,4100000,35900,26300000,15,53800,False,False,False,"Le Festin (From ""Ratatouille"")",False,3
55000,648900,113,11700000,iqbalahmad1200,False,False,96,tuesday,9.26,4100000,8826,81000000,10,264500,False,False,False,original sound - Shanawaz Alam,True,3
77100,14100,197,4200000,alissaeliaa,False,False,10,saturday,13.10,4100000,23200,18000000,27,30200,False,False,False,How are you still liking,True,6
33900,9900000,1383,423000000,gabby_murrayy,False,True,1592,tuesday,20.32,4100000,12100,17700000,57,16300,False,False,False,original sound,True,3
19100,570400,4054,10400000,vintageminds0,False,False,746,wednesday,13.50,4100000,12000,27000000,59,148000,False,False,False,original sound,True,14
2662,10100000,0,106900000,laika.secret,False,False,28,sunday,2.50,4100000,33600,45400000,44,42500,False,False,False,Original Sound,False,12
226,12300000,50,274300000,davidbeck,False,True,1379,thursday,18.56,4100000,11700,49800000,30,9306,True,False,False,Relax,False,14
166000,5300000,1048,193500000,mcplaygt,False,True,1361,saturday,0.15,4100000,32900,21100000,47,53000,False,False,False,original sound,True,11
218,432500,15,14000000,ryanreynoldsmyworld,False,False,109,tuesday,6.15,4100000,15900,25200000,27,40100,True,False,False,original sound - Ryan Reynolds Fans,True,10
2662,10100000,0,106900000,laika.secret,False,False,28,friday,22.43,4100000,20100,55800000,15,64700,False,False,False,оригинальный звук,True,13
3073,142000,152,8200000,val.trovato,False,False,338,tuesday,1.56,4100000,33400,15900000,10,101800,False,False,False,FIRST Video Trend,True,10
4279,33600,19,5200000,jodiecomerslays,False,False,131,wednesday,23.40,4100000,27700,19300000,9,33300,False,False,False,Solas Jamie Duffy,True,12
198,470300,6,12700000,meme_hub9166,False,False,87,thursday,15.02,8000000,107600,73500000,39,502200,False,False,False,original sound,True,6
102,2100000,22,64000000,jk_wand,False,False,444,monday,14.53,8000000,43200,99300000,11,478400,False,False,False,Love You So,False,3
191100,1100000,543,35500000,tadukim,False,False,180,monday,23.49,7900000,62300,54100000,9,180000,False,False,False,sonido original,True,4
50200,5200000,32,113400000,soldierukrainewin,False,False,557,wednesday,10.59,7900000,59000,133800000,8,43000,False,False,False,Another love,True,11
13700,16700000,1246,304000000,wian,False,True,1411,monday,16.08,7900000,88700,101500000,11,315200,False,False,False,ABCDEFU - Sax Version,False,3
5264,1800000,92,19600000,microworldexplorer,False,False,122,friday,11.21,7900000,82600,68200000,27,139900,False,False,False,The Chicken Wing Beat,False,10
2300,729200,633,24100000,garnergang6x,False,False,1229,monday,6.58,7900000,0,44400000,59,258700,False,False,False,original sound,True,6
18100,1300000,215,41200000,d4363,False,False,246,wednesday,13.30,7900000,58100,30500000,12,245800,True,False,False,got nothing in my brain,True,4
2267,198000,335,22800000,egoandvaldas,False,False,199,thursday,20.15,7900000,36100,41700000,10,44800,False,False,False,Folake Challenge by Anyta,True,16
2819,92200,311,9900000,jonnyredrow,False,False,113,thursday,2.01,7900000,69400,39200000,39,141900,True,False,False,original sound,True,7
11400,6600000,469,253200000,girlwithedogs,False,True,687,sunday,17.02,7900000,38600,42900000,57,76800,False,False,False,original sound,True,6
1655,1200000,25,49500000,michellehpt_,False,False,89,saturday,20.40,10700000,65500,44500000,7,75300,False,False,False,beautiful boy,True,1
88600,6500000,217,356000000,jakemaldonado,False,True,1113,saturday,2.36,10700000,66200,58100000,33,313900,False,False,False,original sound,True,1
22100,3300000,325,49300000,flinasday,False,False,780,saturday,20.41,10700000,58200,82700000,116,48000,False,False,False,"Classical piano performance ""letter to parents""",False,8
196100,294000,2732,11000000,zayrascarlet,False,False,16,tuesday,14.39,10700000,89200,54100000,24,40500,False,False,False,Love Is Gone (feat. Dylan Matthew) (Acoustic),False,4
134000,10500000,743,462200000,kessel_nathan_official,False,True,1353,thursday,15.19,10700000,281400,66500000,8,516400,False,False,False,original sound,True,2
440,1900000,5,14600000,rockytiger3076,False,False,132,thursday,13.53,10700000,23300,111400000,14,45500,False,False,False,Ravan Ravan Hoon Main,False,6
45900,4800000,96,245400000,tiahranelson,False,False,1049,monday,8.01,10700000,163200,49500000,9,433400,False,False,False,original sound,True,2
0,8500000,70,0,frankielapenna,False,True,0,wednesday,5.04,10600000,117900,204500000,10,828100,False,False,False,sonido original,True,13
2591,750500,469,54500000,ameliamontgomery08,False,False,186,sunday,4.10,10600000,66400,79400000,29,561700,False,False,False,Funny,False,3
53800,14300000,770,341500000,itsdanielmac,False,True,684,sunday,17.02,10600000,26900,71600000,45,120600,True,False,False,no sound,True,5
371,85700,9,10700000,dylantoner95,False,False,8,monday,17.06,10600000,83600,77300000,15,556100,False,False,False,Highway to Hell,False,3
762,91100,15,34600000,bvlash,False,False,43,friday,14.58,5200000,10600,33400000,62,28600,False,False,False,original sound,True,6
47100,8600000,26,47100000,danielevicttoria,False,False,73,tuesday,11.03,5200000,52500,59800000,14,89200,False,False,False,Shake That Ass,True,2
1752,2500000,257,30300000,tokiohotel,False,True,327,wednesday,13.37,5200000,49700,51500000,11,127600,True,False,False,no sound,False,8
10400,132800,99,11300000,charlotteb444,False,False,123,saturday,19.05,5200000,20200,24500000,60,84500,False,False,False,free palestine.,True,22
42,694400,1,14300000,hemmakvallfrolundatorg,False,False,41,friday,12.01,5200000,13400,95800000,39,103200,False,False,False,son original,True,6
10,93900,8,5200000,johandejonker,False,False,1,sunday,20.12,5200000,67400,27700000,8,94500,False,False,False,Billie Jean,False,3
52600,389000,1024,32500000,kenyamlol,False,False,1760,friday,1.58,5200000,15300,26900000,50,426500,False,False,False,original sound,True,23
64600,57800,1688,5200000,lucycatt1_,False,False,2,thursday,2.09,5200000,18600,21400000,14,18100,False,False,False,som original,True,5
188,1500000,33,59100000,kittenheal,False,False,1946,monday,6.06,5200000,22800,27500000,10,1100000,False,False,False,original sound - kittenheal,True,14
44700,937600,123,45100000,elijahbento,False,False,374,sunday,21.52,5200000,18600,26200000,25,9592,False,False,False,if youre reading this youre so perfect,True,6
